"","HHID","Year","Householdsize","FCS","Numberofdiffererentcropsproducedbythehousehold","Sexofhouseholdhead","Ageofthehouseholdhead","Educationlevelofthehouseholdhead","Totalcroppedarea","DDS","Numberofhouseholdproductionbynutritionalgroup","Foodexpenditure","Nonfoodexpenditure","Incomes","Region","Numberofdifferentnonagriculturalincomesources","Proportionoffoodconsumedinpreviousoneweekfromhouseholdsownproduction","Simpsonsindex","CaloriesbyHH","HeadAgricultureDecision","Agriculturalincomes","NonAgriculturalincomes","Propertyincomes","Investments","Transfers"
"439","1071000207","2009",5,30,2,"Male",40,17,4,8,2,211.75,NA,1800,"Central",2,0,0.5,18106.7,"1",0,0,1516.51867971884,0,0
"440","1071000207","2010",7,58,6,"Male",40,17,1.18,9,3,1309.51387993722,82.9872721957253,2527.53113286473,"Central",2,0.125,0.6321818443,99620,"1",0,0,2527.53113286473,0,0
"441","1071000207","2012",7,58,5,"Male",42,17,0.25,7,2,478.38970213332,82.3918007226832,528.342040508686,"Central",2,0,0.7222222222,66072.5,"1",0,0,528.342040508686,0,0
"442","1071000208","2009",6,24,6,"Male",41,34,1.5,3,4,85,169.25,700,"Central",0,0,0.625,9855,"1",0,0,589.757264335103,0,0
"443","1071000208","2010",6,56,7,"Male",41,34,1,9,4,199.801336052957,115.002666545345,4819.15935999542,"Central",2,0.1428571429,0.7755102041,52277.5,"1",1533.36888727127,0,3285.79047272415,0,0
"444","1071000208","2012",6,73,6,"Male",42,34,0.5,10,3,257.151091044787,139.068492340888,761.108114299226,"Central",0,0.1333333333,0.5,200005,"1",650.267126779921,0,110.840987519305,0,0
"445","1071000209","2009",11,103,7,"Male",40,36,11.8,10,4,1250.1,2784.4,1430,"Central",0,0.32,0.7256804734,222650.64,"1",631.882783216182,0,0,404.404981258357,168.502075524315
"446","1071000209","2010",12,79,6,"Male",40,36,9,9,4,175.242158545288,2352.03622120616,1970.63177325687,"Central",0,0.3076923077,0.8208163265,66272.5,"1",1970.63177325687,0,0,0,0
"447","1071000209","2012",12,106,7,"Male",41,36,7,11,5,1182.89501880602,2024.62147802762,1322.7024510637,"Central",0,0.2173913043,0.8016326531,121515,"1",1204.47206437645,0,0,0,118.230386687258
"448","1071000210","2009",5,48.5,3,"Male",37,32,4.42,8,3,192,74.2,1300,"Central",1,0.3333333333,0.5,37643,"1",1095.26349090805,0,0,0,0
"449","1071000210","2010",5,82,6,"Male",38,32,0.25,10,3,350.905572279387,35.9751931244413,2249.50270824961,"Central",1,0.4444444444,0.7346938776,146625,"1",189.564834964855,0,1263.76556643236,0,796.17230685239
"450","1071000210","2012",8,85,6,"Male",39,32,0.25,8,4,596.32451285386,34.8779640727412,1736.50880446911,"Central",1,0.1428571429,0.6666666667,82732.5,"1",258.628970878378,0,0,0,1477.87983359073
"451","1073000807","2009",5,53.5,4,"Male",35,12,60,7,2,104,43.9,4000,"Central",0,0.5714285714,0.56,54446.48,"1",3370.04151048631,0,0,0,0
"452","1073000807","2010",5,66.5,3,"Male",36,12,1.83,5,2,1.76927179300531,11.1211369846048,876.210792726439,"Central",0,0.6,0,15651.75,"1",202.202490629178,0,0,168.502075524315,505.506226572946
"453","1073000807","2012",6,63,1,"Male",37,12,2.5,5,1,24.7544872126447,43.7452430742856,997.568887673743,"Central",0,0.6,0,53370,"1",997.568887673743,0,0,0,0
"454","1073000808","2009",7,76.5,4,"Male",29,15,1.25,8,3,93,101.5,740.002,"Central",0,0.5333333333,0,59482.18,"1",202.204175649934,0,0,0,421.255188810788
"455","1073000808","2010",8,76,3,"Male",30,0,1.68,9,3,450.153294763208,77.0054485146121,11255.9386450243,"Central",0,0.25,0.32,76345,"1",1145.81411356534,0,10110.1245314589,0,0
"456","1073000808","2012",9,95.5,4,"Male",31,13,0,9,3,180.892491631505,814.311788308493,2216.8197503861,"Central",0,0.5,NA,74880,"1",738.939916795365,0,1477.87983359073,0,0
"457","1073001201","2009",4,46,4,"Female",36,14,0.43,5,3,99.6,2,700,"Central",0,0,0.5,37155,"1",0,0,0,0,589.757264335103
"458","1073001201","2010",5,82,2,"Female",37,14,0,10,2,398.886538284935,8.08809962516713,834.085273845361,"Central",0,0.1333333333,NA,37847,"0",0,0,0,0,834.085273845361
"459","1073001201","2012",5,29,4,"Female",38,14,0,5,3,16.256678169498,21.7987275454633,29.5575966718146,"Central",0,0.5,NA,23765,"1",29.5575966718146,0,0,0,0
"460","1073001205","2009",5,44,5,"Female",45,13,3.42,7,3,295.35,7.8,330,"Central",0,0.4545454545,0.711695158,72051,"1",0,0,0,252.753113286473,25.2753113286473
"461","1073001205","2010",7,42,5,"Female",46,14,3.4,6,3,101.101245314589,2.56965665174581,197.98993874107,"Central",0,0.1666666667,0.7889041305,22338,"1",12.6376556643236,0,0,0,185.352283076747
"462","1073001205","2012",8,49.5,4,"Female",47,12,1.2300000191,7,3,151.852152901448,8.71949101818531,1352.26004773552,"Central",0,0.3,NA,55098.8,"1",206.903176702702,0,0,0,1145.35687103282
"463","1073001206","2009",3,7,9,"Male",28,13,1.72,1,6,34.4,69.2,80,"Central",0,0.5,0.4444444444,658,"1",67.4008302097261,0,0,0,0
"464","1073001206","2010",3,NA,8,"Male",29,14,1.7,NA,5,0,18.4088517510314,278.02842461512,"Central",0,NA,0.82,NA,"1",0,0,235.902905734041,42.1255188810788,0
"465","1073001206","2012",5,74.5,6,"Male",30,13,3.25,9,4,662.385741415365,42.8585151741312,73.8939916795365,"Central",0,0.2105263158,0.8265306122,43457.5,"1",73.8939916795365,0,0,0,0
"466","1073001207","2009",7,87,11,"Female",28,NA,20,9,5,241.5,408,120,"Central",1,0.4,0.875,57734.445,"0",33.7004151048631,0,0,0,67.4008302097261
"467","1073001207","2010",8,49,7,"Female",29,10,1.91,7,4,57.9225884614834,380.646188609428,2637.05748195553,"Central",0,0.3636363636,0.7557702249,23537.5,"0",210.627594405394,0,2426.42988755014,0,0
"468","1073001207","2012",8,55.5,6,"Female",29,NA,3.2000000477,7,3,79.2513060763029,367.327032638976,2438.50172542471,"Central",2,0.5384615385,0.625,48882.5,"1",221.68197503861,0,0,2216.8197503861,0
"469","1073001209","2009",6,67.5,6,"Female",29,NA,1.92,8,4,176.05,551.4,1645,"Central",0,0.3076923077,0.7901234568,47567.14,"1",210.627594405394,0,29.4878632167552,808.809962516713,337.004151048631
"470","1073001209","2010",7,95,7,"Female",29,NA,1.94,11,4,1660.2088246222,105.735052391508,7776.37078544715,"Central",0,0.2222222222,0.72,76591,"1",126.376556643236,0,25.2753113286473,7077.08717202124,547.631745454025
"471","1073001209","2012",7,100,3,"Female",30,13,2,11,3,610.364371272972,208.381056536293,59.1151933436292,"Central",0,0.2272727273,0.5,61689,"1",0,0,59.1151933436292,0,0
"472","1073001210","2009",11,112,9,"Male",67,31,18.43,11,6,480,205.7,3074,"Central",0,0.52,0.8221332153,99764.24,"1",129.746598153723,0,2106.27594405394,353.854358601062,0
"473","1073001210","2010",12,48.5,10,"Male",68,31,13.09,7,4,205.530406620784,111.127118808286,4372.62885985598,"Central",0,0.3846153846,0.8819581453,90281.25,"1",994.16224559346,0,547.631745454025,2830.8348688085,0
"474","1073001210","2012",13,115.5,15,"Male",68,31,9.5,11,6,1362.67910056233,125.102527913455,15532.5170510386,"Central",0,0.4814814815,0.7404844291,193860,"1",5601.16456930887,0,8867.27900154438,1064.07348018533,0
"475","1073001601","2009",1,43,4,"Male",30,13,0,6,3,98.45,22.05,155.5,"Central",0,0.4,NA,27968,"0",95.2036726712381,0,0,0,35.806691048917
"476","1073001601","2010",1,43,4,"Male",31,13,0,4,3,25.9493196307446,47.012079071284,60.2394919999427,"Central",0,0.25,NA,929.75,"1",1.26376556643236,0,16.8502075524315,0,42.1255188810788
"477","1073001601","2012",1,49.5,3,"Male",32,NA,0.8399999738,6,2,114.535687103282,20.9119996453088,443.363950077219,"Central",0,0.2727272727,0.4994054696,29457.25,"1",443.363950077219,0,0,0,0
"478","1073001602","2009",1,82.5,6,"Male",50,13,14.16,11,4,523.5,680.175,1250,"Central",0,0.2,0.7551047791,32738.650003293,"1",943.611622936166,0,0,58.9757264335103,50.5506226572946
"479","1073001602","2010",2,54,6,"Male",51,0,1.68,5,4,229.499826864117,524.883965258242,623.457679439967,"Central",0,0.3333333333,0.48,21907.5,"1",505.506226572946,0,0,117.951452867021,0
"480","1073001602","2012",2,45.5,6,"Male",52,13,5,9,4,195.966865934131,520.657065374014,554.204937596524,"Central",0,0.4375,0.5950413223,22026.5,"1",554.204937596524,0,0,0,0
"481","1073001603","2009",1,45,5,"Female",70,NA,4.49,6,3,89.2,22.95,550,"Central",0,0.3,0.78,10771.0000311136,"1",463.380707691867,0,0,0,0
"482","1073001603","2010",1,32.5,6,"Female",71,NA,5.56,8,4,19.9674959496314,4.80230915244299,168.502075524315,"Central",0,0.6,0.64,14072.5,"1",168.502075524315,0,0,0,0
"483","1073001603","2012",1,32.5,3,"Female",72,NA,4.9000000954,5,3,48.0310945916987,2.80797168382239,665.045925115829,"Central",0,0.6666666667,0.64,11831.5,"1",665.045925115829,0,0,0,0
"484","1073001604","2009",4,48,7,"Male",32,17,2.5999999142,8,4,130.125,97.1,820,"Central",1,0.4285714286,0.7887617099,73743.3999714851,"1",374.917118041601,0,265.390768950797,0,50.5506226572946
"485","1073001604","2010",4,33.5,7,"Male",33,17,0.83,8,5,83.6612804978225,84.9250460642549,1444.905297621,"Central",1,0.2727272727,0.8283127572,33784,"1",505.506226572946,0,349.641806712954,0,589.757264335103
"486","1073001604","2012",4,53.5,5,"Male",34,16,0.5,8,4,135.44768674859,52.2430521174323,997.568887673743,"Central",0,0.3076923077,0.72,69125,"1",554.204937596524,0,443.363950077219,0,0
"487","1073001605","2009",8,57,8,"Male",65,13,13,6,4,39,117.6,1050,"Central",0,0.5555555556,0.625,27610.5,"1",732.984028530772,0,151.651867971884,0,0
"488","1073001605","2010",8,76,7,"Male",66,13,6.21,11,4,190.491596380238,86.4415647439737,1154.23921734156,"Central",0,0.5,0,86007.5000011921,"1",631.882783216182,0,353.854358601062,126.376556643236,42.1255188810788
"489","1073001605","2012",8,40.5,6,"Male",67,13,6.1999998093,6,4,61.1842251106563,82.5395887060423,302.595895927702,"Central",0,0.5833333333,0.4897959184,22965,"1",250.870101752027,0,0,0,51.7257941756756
"490","1073001608","2009",6,42,6,"Female",37,NA,8.46,4,5,49,17.4,540,"Central",0,0.6,0.592391264,36077,"1",337.004151048631,0,0,0,117.951452867021
"491","1073001608","2010",6,107,6,"Female",39,NA,1,8,5,256.123154796959,13.6486681174695,134.801660419452,"Central",0,0.4,0.5,120365.5,"1",134.801660419452,0,0,0,0
"492","1073001608","2012",7,83,3,"Female",40,13,1,9,3,247.397084143088,115.274627020077,1514.8268294305,"Central",0,0.4705882353,0.64,70649.4,"1",1477.87983359073,0,0,0,36.9469958397683
"493","1073001609","2009",9,46.5,7,"Male",27,32,5.0900001526,6,5,34.375,88.8,2203,"Central",1,0.5454545455,0.6913580247,41893,"1",520.671413370134,0,1272.19067020858,0,63.1882783216182
"494","1073001609","2010",9,65.5,6,"Male",28,32,6.42,8,3,69.2543530404936,44.9900541649922,1011.01245314589,"Central",0,0.5454545455,0,462114.500004768,"1",1011.01245314589,0,0,0,0
"495","1073001609","2012",10,73.5,6,"Male",29,32,6.4099998474,8,3,54.8293418262161,57.4895255266794,158.872082111004,"Central",0,0.7142857143,0.78125,44867.5,"1",158.872082111004,0,0,0,0
"496","1073001610","2009",2,53.5,6,"Male",45,15,6.62,11,4,184.5,63.6,3849,"Central",0,0.5555555556,0.64,38030.08,"1",3242.82244346545,0,0,0,0
"497","1073001610","2010",3,44.5,11,"Male",46,16,6.51,8,6,139.962036482384,21.3155125538259,1617.61992503343,"Central",0,0.4666666667,0.6111111111,23691.25,"1",1617.61992503343,0,0,0,0
"498","1073001610","2012",6,86.5,6,"Male",47,0,6.3899998665,10,4,192.346060341834,101.678132551042,2697.13069630308,"Central",0,0.5555555556,0.78125,92642,"1",2697.13069630308,0,0,0,0
"499","1073001611","2009",13,41.5,6,"Male",42,16,9.76,5,4,29.75,254.7,812,"Central",0,0.5714285714,0.4444444444,103013.85,"1",684.11842662872,0,0,0,0
"500","1073001611","2010",13,31,8,"Male",43,16,10.96,5,5,15.502190948237,212.059862047351,564.481953006456,"Central",0,0.6666666667,0.48,20530,"1",539.206641677809,0,25.2753113286473,0,0
"501","1073001611","2012",13,50,7,"Male",44,15,9.6599998474,5,4,13.6703884607143,192.86331828359,486.22246525135,"Central",0,0.7777777778,0.75,24147,"1",486.22246525135,0,0,0,0
"502","1073002002","2009",3,28.5,8,"Female",29,34,0,8,5,68.9,131.25,410,"Central",0,0.2727272727,NA,17764.16,"1",210.627594405394,0,25.2753113286473,0,109.526349090805
"503","1073002002","2010",3,32,4,"Female",30,34,0.8,8,3,49.2868570908622,24.1800478377392,170.187096279558,"Central",0,0.4615384615,0.59375,39248,"1",26.9603320838904,0,0,0,143.226764195668
"504","1073002002","2012",3,58,5,"Female",31,34,1.5699999928,8,3,54.3120838844594,19.2124378366795,443.363950077219,"Central",1,0.5714285714,0.6383271269,41622.5,"1",369.469958397683,0,0,0,73.8939916795365
"505","1073002003","2009",6,37,3,"Female",42,NA,0.12,5,3,9.3,22.05,20,"Central",0,0.5,0.6666666667,12770,"1",16.8502075524315,0,0,0,0
"506","1073002003","2010",8,31.5,5,"Female",43,12,0.78,6,4,106.114182061438,10.1101245314589,6150.32575663751,"Central",1,0.1818181818,0.7755102041,60678.5,"1",84.2510377621576,0,6066.07471887535,0,0
"507","1073002003","2012",8,29.5,3,"Female",44,12,0.1000000015,6,2,4.52600699037161,29.1881267134169,162.56678169498,"Central",0,0.5714285714,0.5,26585,"1",59.1151933436292,0,44.3363950077219,0,59.1151933436292
"511","1073002004","2009",7,20,6,"Female",61,NA,3,5,4,85.4,5.9,1300,"Central",0,0,0,29953.26,"1",842.510377621576,0,0,0,252.753113286473
"512","1073002004","2010",7,32,5,"Female",62,12,3.02,4,2,22.3096747994193,4.80230915244299,337.004151048631,"Central",0,0.375,0.4444444444,25922.0000004768,"1",210.627594405394,0,0,0,126.376556643236
"513","1073002004","2012",9,35,5,"Female",63,12,2.8099999428,4,4,11.5274627020077,7.61108114299226,775.886912635134,"Central",0,0.5,0,46470,"1",591.151933436292,0,0,0,184.734979198841
"514","1073002005","2009",12,71.5,6,"Male",43,17,2,9,4,777.6,638.6,2850,"Central",0,0.2666666667,0.7733871986,129721.46,"1",0,0,2022.02490629178,252.753113286473,126.376556643236
"515","1073002005","2010",12,NA,3,"Male",44,NA,2.97,NA,3,NA,437.431388061123,7835.34651188066,"Central",0,NA,0.4894430081,NA,"1",0,0,7161.3382097834,0,674.008302097261
"516","1073002005","2012",14,42,5,"Male",45,34,24,9,4,928.699687428415,436.196232884304,11527.4627020077,"Central",2,0.2857142857,0.6611570248,127342.5,"1",886.727900154438,0,10640.7348018533,0,0
"517","1073002006","2009",1,40.5,11,"Male",72,13,2.41,8,5,51.7,65.3,310,"Central",0,0.2,0.5,24610.6,"1",261.178217062689,0,0,0,0
"518","1073002006","2010",1,47.5,10,"Male",73,13,0.67,8,5,69.0647882055287,51.9828902992513,307.516287831875,"Central",0,0.4166666667,0.855,20578,"1",210.627594405394,0,0,0,96.8886934264813
"519","1073002006","2012",1,78.5,9,"Male",75,13,1.8599999547,8,5,111.469086448581,40.7894834071042,406.416954237451,"Central",0,0.4615384615,0.7652541443,55174.0000123531,"1",295.575966718146,0,0,0,110.840987519305
"520","1073002007","2009",6,68.5,14,"Male",45,16,4.42,8,6,241.175,237.85,1300,"Central",0,0.2727272727,0.733059861,46347.87,"1",1095.26349090805,0,0,0,0
"521","1073002007","2010",7,86.5,10,"Male",46,16,3.04,10,6,510.645539876437,207.257552894908,421.255188810788,"Central",0,0.5238095238,0,70156.5,"1",421.255188810788,0,0,0,0
"522","1073002007","2012",7,48,12,"Male",47,15,2.7899999619,8,6,36.0602679396138,144.462753733494,1278.36605605598,"Central",0,0.75,0.625,76284,"1",960.621891833975,0,0,0,317.744164222007
"523","1073002008","2009",7,32.5,6,"Male",25,16,4.82,6,3,15.4,40.8,NA,"Central",0,0.7272727273,0,95489.64,"1",0,0,0,0,0
"524","1073002008","2010",7,NA,8,"Male",25,NA,2.99,NA,4,NA,22.0737718936853,522.356434125377,"Central",0,NA,0.693877551,NA,"1",219.05269818161,0,303.303735943767,0,0
"525","1073002008","2012",7,51,3,"Male",26,16,0,7,2,97.5031220211484,159.315446061081,886.727900154438,"Central",1,0.6153846154,NA,29720,"1",665.045925115829,0,221.68197503861,0,0
"526","1073002009","2009",6,29.5,7,"Male",30,13,4,8,5,86.35,78.05,340,"Central",0,0.3636363636,0.7575510204,48261.9,"1",84.2510377621576,0,202.202490629178,0,0
"527","1073002009","2010",7,39,8,"Male",30,13,1,6,5,269.940324989953,54.3840448754728,235.902905734041,"Central",0,0.4166666667,0.76,26070,"1",134.801660419452,0,101.101245314589,0,0
"528","1073002009","2012",9,45,5,"Male",31,13,1,8,4,141.211418099594,65.1745006613512,842.391505146716,"Central",0,0.3333333333,0.625,40406.9,"1",753.718715131273,0,88.6727900154438,0,0
"529","1073002010","2009",8,84.5,9,"Male",63,34,28.2900009155,8,5,126,230.3,600,"Central",0,0.5,0.625,50531.74,"1",505.506226572946,0,0,0,0
"530","1073002010","2010",10,73.5,10,"Male",64,34,11.49,7,5,216.356664973221,168.839079675364,3521.69337845819,"Central",0,0.5,0.7346938776,60685,"1",151.651867971884,0,2022.02490629178,0,1348.01660419452
"531","1073002010","2012",10,69,9,"Male",65,51,15.5,6,5,87.7860621152894,105.557567114218,5468.1553842857,"Central",0,0.5833333333,0.5,198760,"1",1655.22541362162,0,1596.11022027799,0,2216.8197503861
"532","1073002302","2009",4,54.5,7,"Female",41,32,0.05,9,5,144.2,28.4,1400,"Central",0,0.3571428571,0.7890625,43769.04,"1",674.008302097261,0,505.506226572946,0,0
"533","1073002302","2010",4,65,6,"Female",42,33,0,9,4,132.77963551316,37.3232097286358,303.303735943767,"Central",0,0.375,NA,27375.7,"1",168.502075524315,0,0,134.801660419452,0
"534","1073002302","2012",5,76,7,"Female",43,32,0,10,4,363.669280050839,49.8784443836872,1108.40987519305,"Central",0,0.4117647059,NA,38522.5,"1",1108.40987519305,0,0,0,0
"535","1073002303","2009",10,60,6,"Male",35,16,3.34,9,4,246.5,347.7,3150,"Central",0,0.3571428571,0.6842164799,195881.14,"1",1600.769717481,0,0,0,1053.13797202697
"536","1073002303","2010",10,48,5,"Male",36,17,0,11,3,424.625230321275,330.264068027658,3304.32570103182,"Central",0,0.45,NA,83037.5,"1",2569.65665174581,0,674.008302097261,60.6607471887535,0
"537","1073002303","2012",11,60.5,5,"Male",37,16,0,10,3,541.938534977721,178.823459864478,1330.09185023166,"Central",0,0.1333333333,NA,47761,"1",1108.40987519305,0,221.68197503861,0,0
"538","1073002304","2009",4,39.5,8,"Female",73,13,5.59,6,3,51.025,38.7,1034.8,"Central",0,0.6153846154,0.5,52656.2,"1",109.526349090805,0,84.2510377621576,0,678.052351909845
"539","1073002304","2010",4,27.5,8,"Male",15,NA,0,7,4,13.901421230756,13.6486681174695,1053.13797202697,"Central",0,1,NA,13057.5,"1",294.878632167552,0,0,0,758.259339859419
"540","1073002304","2012",6,56.5,7,"Female",87,NA,1.4499999881,6,4,11.3796747186486,12.8575545522394,1440.93283775096,"Central",0,0.6666666667,0.7455862343,34405,"1",0,0,0,0,1440.93283775096
"541","1073002305","2009",7,41,3,"Male",80,13,11.7500001144,5,3,15.2,4.6,720,"Central",0,0.5,0.567481512,31536.8,"1",101.101245314589,0,0,168.502075524315,337.004151048631
"542","1073002305","2010",9,49,6,"Female",73,12,9.5,5,4,140.699233062803,14.7018060894965,42.1255188810788,"Central",0,0.25,0.6666666667,31523,"1",42.1255188810788,0,0,0,0
"543","1073002305","2012",10,21,6,"Male",81,11,7,3,4,26.6018370046332,15.148268294305,295.575966718146,"Central",0,0.375,0.6632653061,9320,"1",221.68197503861,0,0,73.8939916795365,0
"544","1073002306","2009",6,69,4,"Male",34,33,0,9,4,313.6,206.3,785,"Central",0,0.3333333333,NA,56576,"0",109.526349090805,0,454.955603915651,0,96.8886934264813
"545","1073002306","2010",7,27.5,6,"Male",35,33,3.73,6,4,173.76776538445,80.9652472894335,1505.56604480976,"Central",0,0.1111111111,0,11489,"1",454.955603915651,0,926.761415383734,0,123.849025510372
"546","1073002306","2012",7,71,5,"Male",36,0,0,9,3,492.097037589874,30.3334835844497,295.575966718146,"Central",0,0.2222222222,NA,113957,"1",295.575966718146,0,0,0,0
"547","1073002307","2009",4,38.5,4,"Female",85,NA,0,5,2,20.25,63.2,450,"Central",0,0.5,NA,29568.24,"0",126.376556643236,0,0,0,252.753113286473
"548","1073002307","2010",6,56,1,"Female",85,NA,0,5,1,40.103493974787,50.8033757705811,1036.28776447454,"Central",0,0.3333333333,NA,48530,"0",294.878632167552,0,0,0,741.409132306987
"549","1073002307","2012",8,87,5,"Female",86,12,1.6599999666,8,3,252.421875577297,27.6363528881467,1107.30146531785,"Central",0,0.0833333333,0.5,58830,"0",227.96296433137,0,0,0,879.338500986485
"550","1073002308","2009",10,73,6,"Male",38,17,16,10,3,219.3,39.4,2090,"Central",0,0.4705882353,0.65625,78651.3,"1",1600.769717481,0,0,160.0769717481,0
"551","1073002308","2010",11,92,6,"Female",35,17,4,10,4,240.115457622149,53.3309069034458,1752.42158545288,"Central",0,0.4666666667,0.5,87147,"1",1263.76556643236,0,58.9757264335103,50.5506226572946,379.129669929709
"552","1073002308","2012",11,80,6,"Female",36,16,12,10,4,258.924546845096,34.2868121393049,3694.69958397683,"Central",0,0.4615384615,0.6666666667,164670,"0",3532.13280228185,0,0,0,162.56678169498
"553","1073002309","2009",7,69,5,"Male",41,36,3.45,9,4,225,438.95,4010,"Central",0,0.2,0.7561436673,47303.1099827147,"1",2022.02490629178,0,1179.51452867021,0,176.927179300531
"554","1073002309","2010",7,91,5,"Male",42,61,14,10,5,407.796085528284,171.450861845991,7026.53654936395,"Central",1,0.2631578947,0.7451881643,46701.25,"1",1550.2190948237,0,1685.02075524315,0,3791.29669929709
"555","1073002309","2012",7,71.5,4,"Male",43,61,2.6899999976,11,4,403.461194570269,114.683475086641,5024.79143420848,"Central",0,0.380952381,0.6543542136,58177.5,"1",4285.85151741312,0,738.939916795365,0,0
